I;"2204229400";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204229400";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204229500";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204229500";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204229500";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204229500";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204229600";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204229600";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204229600";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204229600";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204229700";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204229700";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204229700";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204229700";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204229800";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204229800";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204229800";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204229800";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204292200";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204292200";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204292200";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204292200";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204292300";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204292300";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204292300";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204292300";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204292400";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204292400";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204292400";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204292400";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204292600";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204292600";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204292600";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204292600";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204292700";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204292700";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204292700";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204292700";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204292800";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204292800";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204292800";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204292800";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204293200";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204293200";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204293200";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204293200";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204293800";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204293800";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204293800";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204293800";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204297800";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204297800";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204297800";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204297800";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2205109000";"AVY";1011;"X905";2018-02-01;"004";;"01";25.08;EUR;"ASV";"X";"1";"3";"004";"01";"";;"11090"
I;"2205109000";"AVY";1011;"X905";2018-02-01;"001";;"01";0.0;EUR;"ASV";"X";"1";"3";"001";"01";"3002";;"11090"
I;"2205109000";"AVY";1011;"X905";2018-02-01;"002";;"01";0.0;EUR;"ASV";"X";"1";"3";"002";"01";"3013";;"11090"
